"Velocities","Coverage0","Coverage1","Coverage2","Coverage3","Coverage4","Coverage5","Coverage6","Coverage7","Coverage8","Coverage9","Coverage10","Coverage11","Points:0","Points:1","Points:2"
0.40865,0.00094376,5.6068e-06,3.0874e-05,0.99591,0.0040556,0.94376,0.99387,0.99686,0.99686,2.5267e-05,0.0031175,0,0.01,2.3939,13.41
0.40932,0.00094532,5.6096e-06,3.0837e-05,0.99592,0.0040532,0.94532,0.99388,0.99686,0.99686,2.5227e-05,0.0031135,0,0.01,2.3939,13.6
0.40947,0.00094565,5.6122e-06,3.0845e-05,0.99591,0.004054,0.94565,0.99388,0.99686,0.99686,2.5232e-05,0.003114,0,0.01,2.3939,13.61
0.41009,0.0009471,5.633e-06,3.0939e-05,0.99591,0.0040629,0.9471,0.99383,0.99685,0.99685,2.5306e-05,0.0031214,0,0.01,2.3939,13.8
0.40987,0.00094659,5.6305e-06,3.0938e-05,0.99591,0.0040625,0.94659,0.99383,0.99685,0.99685,2.5307e-05,0.0031216,0,0.01,2.3939,13.81
0.41009,0.00094708,5.6512e-06,3.1067e-05,0.9959,0.004074,0.94708,0.99387,0.99684,0.99684,2.5415e-05,0.0031325,0,0.01,2.3939,14
0.41015,0.00094722,5.6528e-06,3.1073e-05,0.99589,0.0040746,0.94722,0.99387,0.99684,0.99684,2.542e-05,0.003133,0,0.01,2.3939,14.01
0.40959,0.00094593,5.6619e-06,3.1184e-05,0.99589,0.0040836,0.94592,0.99384,0.99683,0.99683,2.5522e-05,0.0031434,0,0.01,2.3939,14.2
0.40965,0.00094608,5.6628e-06,3.1186e-05,0.99588,0.0040838,0.94608,0.99384,0.99683,0.99683,2.5523e-05,0.0031434,0,0.01,2.3939,14.21
0.41226,0.00095209,5.6915e-06,3.1169e-05,0.99588,0.0040852,0.95209,0.99377,0.99684,0.99684,2.5478e-05,0.0031388,0,0.01,2.3939,14.4
0.41232,0.00095224,5.6927e-06,3.1173e-05,0.99588,0.0040856,0.95224,0.99377,0.99684,0.99684,2.548e-05,0.0031391,0,0.01,2.3939,14.41
0.40422,0.00093353,5.6062e-06,3.1246e-05,0.99589,0.0040831,0.93353,0.99378,0.99682,0.99682,2.5639e-05,0.0031552,0,0.01,2.3939,14.6
0.40407,0.0009332,5.6047e-06,3.1246e-05,0.99589,0.004083,0.9332,0.99378,0.99682,0.99682,2.5642e-05,0.0031554,0,0.01,2.3939,14.61
0.4066,0.00093902,5.6529e-06,3.1374e-05,0.99587,0.0040969,0.93902,0.99376,0.99681,0.99681,2.5721e-05,0.0031635,0,0.01,2.3939,14.8
0.40659,0.00093901,5.6538e-06,3.1381e-05,0.99587,0.0040975,0.93901,0.99376,0.99681,0.99681,2.5727e-05,0.0031641,0,0.01,2.3939,14.81
0.40599,0.00093762,5.66e-06,3.1477e-05,0.99586,0.0041051,0.93762,0.9937,0.9968,0.9968,2.5817e-05,0.0031732,0,0.01,2.3939,15
0.406,0.00093764,5.6604e-06,3.1479e-05,0.99586,0.0041054,0.93764,0.9937,0.9968,0.9968,2.5819e-05,0.0031734,0,0.01,2.3939,15.01
0.40724,0.0009405,5.6966e-06,3.1631e-05,0.99585,0.0041198,0.9405,0.99373,0.99679,0.99679,2.5934e-05,0.003185,0,0.01,2.3939,15.2
0.40739,0.00094086,5.6989e-06,3.1635e-05,0.99585,0.0041204,0.94086,0.99373,0.99679,0.99679,2.5936e-05,0.0031852,0,0.01,2.3939,15.21
0.40945,0.00094561,5.7349e-06,3.1715e-05,0.99584,0.0041295,0.94561,0.99368,0.99678,0.99678,2.598e-05,0.0031896,0,0.01,2.3939,15.4
0.40944,0.0009456,5.7359e-06,3.1722e-05,0.99584,0.0041301,0.9456,0.99368,0.99678,0.99678,2.5986e-05,0.0031902,0,0.01,2.3939,15.41
0.41011,0.00094713,5.7528e-06,3.1785e-05,0.99583,0.0041362,0.94713,0.99357,0.99678,0.99678,2.6032e-05,0.0031949,0,0.01,2.3939,15.6
0.4101,0.00094712,5.753e-06,3.1787e-05,0.99583,0.0041364,0.94712,0.99357,0.99678,0.99678,2.6034e-05,0.0031951,0,0.01,2.3939,15.61
0.40859,0.00094362,5.7454e-06,3.1864e-05,0.99583,0.0041414,0.94362,0.99357,0.99677,0.99677,2.6118e-05,0.0032036,0,0.01,2.3939,15.8
0.4085,0.00094341,5.7452e-06,3.187e-05,0.99583,0.0041418,0.94341,0.99357,0.99677,0.99677,2.6124e-05,0.0032042,0,0.01,2.3939,15.81
0.41097,0.00094913,5.7963e-06,3.2019e-05,0.99581,0.0041574,0.94913,0.99357,0.99676,0.99676,2.6222e-05,0.0032141,0,0.01,2.3939,16
0.41105,0.0009493,5.797e-06,3.2018e-05,0.99581,0.0041574,0.9493,0.99357,0.99676,0.99676,2.6221e-05,0.0032139,0,0.01,2.3939,16.01
0.40992,0.0009467,5.7992e-06,3.2131e-05,0.9958,0.004166,0.9467,0.99351,0.99675,0.99675,2.6332e-05,0.0032251,0,0.01,2.3939,16.2
0.40981,0.00094644,5.7978e-06,3.213e-05,0.9958,0.0041658,0.94644,0.99351,0.99675,0.99675,2.6332e-05,0.0032251,0,0.01,2.3939,16.21
0.41268,0.00095308,5.848e-06,3.2237e-05,0.99579,0.004178,0.95308,0.9935,0.99674,0.99674,2.6389e-05,0.0032308,0,0.01,2.3939,16.4
0.41254,0.00095276,5.8475e-06,3.2245e-05,0.99579,0.0041786,0.95276,0.9935,0.99674,0.99674,2.6397e-05,0.0032317,0,0.01,2.3939,16.41
0.41114,0.00094951,5.8274e-06,3.2224e-05,0.99579,0.0041753,0.94951,0.99347,0.99674,0.99674,2.6397e-05,0.0032316,0,0.01,2.3939,16.6
0.41115,0.00094954,5.8283e-06,3.2229e-05,0.99579,0.0041758,0.94954,0.99347,0.99674,0.99674,2.6401e-05,0.003232,0,0.01,2.3939,16.61
0.40501,0.00093536,5.7432e-06,3.2159e-05,0.9958,0.0041631,0.93536,0.99346,0.99674,0.99674,2.6416e-05,0.0032335,0,0.01,2.3939,16.8
0.4051,0.00093556,5.7446e-06,3.2162e-05,0.9958,0.0041635,0.93556,0.99346,0.99674,0.99674,2.6417e-05,0.0032337,0,0.01,2.3939,16.81
0.40242,0.00092939,5.7147e-06,3.2183e-05,0.99581,0.0041625,0.92939,0.99345,0.99673,0.99673,2.6468e-05,0.0032388,0,0.01,2.3939,17
0.40244,0.00092941,5.7152e-06,3.2185e-05,0.99581,0.0041627,0.92941,0.99345,0.99673,0.99673,2.647e-05,0.003239,0,0.01,2.3939,17.01
0.40413,0.00093333,5.7514e-06,3.2297e-05,0.99579,0.0041741,0.93333,0.99337,0.99673,0.99673,2.6545e-05,0.0032465,0,0.01,2.3939,17.2
0.40404,0.00093313,5.7509e-06,3.23e-05,0.99579,0.0041743,0.93313,0.99337,0.99673,0.99673,2.6549e-05,0.0032469,0,0.01,2.3939,17.21
0.40911,0.00094482,5.8235e-06,3.2374e-05,0.99578,0.0041861,0.94482,0.99338,0.99673,0.99673,2.6551e-05,0.003247,0,0.01,2.3939,17.4
0.40927,0.00094519,5.8257e-06,3.2377e-05,0.99578,0.0041864,0.94519,0.99338,0.99673,0.99673,2.6551e-05,0.0032471,0,0.01,2.3939,17.41
0.40317,0.00093111,5.7541e-06,3.2402e-05,0.99579,0.0041822,0.93111,0.99332,0.99672,0.99672,2.6648e-05,0.0032569,0,0.01,2.3939,17.6
0.40325,0.00093129,5.7561e-06,3.241e-05,0.99578,0.0041829,0.93129,0.99332,0.99672,0.99672,2.6654e-05,0.0032574,0,0.01,2.3939,17.61
0.40721,0.00094044,5.8399e-06,3.2661e-05,0.99576,0.0042088,0.94044,0.99326,0.9967,0.9967,2.6821e-05,0.0032742,0,0.01,2.3939,17.8
0.40684,0.00093959,5.8351e-06,3.2657e-05,0.99576,0.004208,0.93959,0.99326,0.9967,0.9967,2.6822e-05,0.0032743,0,0.01,2.3939,17.81
0.40376,0.00093247,5.801e-06,3.2688e-05,0.99576,0.0042074,0.93247,0.99324,0.99669,0.99669,2.6887e-05,0.0032808,0,0.01,2.3939,18
0.40406,0.00093315,5.8059e-06,3.2698e-05,0.99576,0.0042087,0.93315,0.99324,0.99669,0.99669,2.6893e-05,0.0032814,0,0.01,2.3939,18.01
0.41297,0.00095373,5.9292e-06,3.2789e-05,0.99574,0.0042259,0.95373,0.99317,0.99669,0.99669,2.686e-05,0.0032781,0,0.01,2.3939,18.2
0.41314,0.00095414,5.9323e-06,3.2797e-05,0.99574,0.0042268,0.95414,0.99317,0.99669,0.99669,2.6865e-05,0.0032786,0,0.01,2.3939,18.21
0.40912,0.00094486,5.9007e-06,3.2928e-05,0.99573,0.0042338,0.94486,0.99316,0.99668,0.99668,2.7027e-05,0.0032949,0,0.01,2.3939,18.4
0.40894,0.00094443,5.8987e-06,3.2929e-05,0.99573,0.0042337,0.94443,0.99316,0.99668,0.99668,2.703e-05,0.0032952,0,0.01,2.3939,18.41
0.40735,0.00094077,5.8678e-06,3.2848e-05,0.99574,0.0042251,0.94077,0.99314,0.99668,0.99668,2.6981e-05,0.0032902,0,0.01,2.3939,18.6
0.40712,0.00094023,5.8648e-06,3.2847e-05,0.99574,0.0042247,0.94023,0.99314,0.99668,0.99668,2.6982e-05,0.0032903,0,0.01,2.3939,18.61
0.40048,0.0009249,5.7748e-06,3.2794e-05,0.99575,0.0042132,0.9249,0.99313,0.99668,0.99668,2.702e-05,0.0032941,0,0.01,2.3939,18.8
0.4006,0.00092518,5.7771e-06,3.2801e-05,0.99575,0.0042139,0.92518,0.99313,0.99668,0.99668,2.7024e-05,0.0032945,0,0.01,2.3939,18.81
0.40605,0.00093775,5.8866e-06,3.3102e-05,0.99572,0.0042455,0.93775,0.99312,0.99666,0.99666,2.7216e-05,0.0033136,0,0.01,2.3939,19
0.40597,0.00093757,5.886e-06,3.3104e-05,0.99572,0.0042456,0.93757,0.99312,0.99666,0.99666,2.7218e-05,0.0033139,0,0.01,2.3939,19.01
0.40442,0.00093399,5.8644e-06,3.3089e-05,0.99572,0.0042427,0.93399,0.99306,0.99666,0.99666,2.7224e-05,0.0033146,0,0.01,2.3939,19.2
0.40459,0.00093439,5.8669e-06,3.3092e-05,0.99572,0.0042431,0.93439,0.99305,0.99666,0.99666,2.7225e-05,0.0033146,0,0.01,2.3939,19.21
0.40595,0.00093752,5.8963e-06,3.3182e-05,0.99571,0.0042523,0.93752,0.99302,0.99665,0.99665,2.7286e-05,0.0033207,0,0.01,2.3939,19.4
0.40594,0.0009375,5.897e-06,3.3187e-05,0.99571,0.0042527,0.9375,0.99302,0.99665,0.99665,2.7291e-05,0.0033211,0,0.01,2.3939,19.41
0.40831,0.00094298,5.9418e-06,3.3295e-05,0.9957,0.0042645,0.94298,0.99298,0.99665,0.99665,2.7354e-05,0.0033275,0,0.01,2.3939,19.6
0.40804,0.00094235,5.9395e-06,3.3302e-05,0.9957,0.0042648,0.94235,0.99297,0.99664,0.99664,2.7362e-05,0.0033283,0,0.01,2.3939,19.61
0.39826,0.00091978,5.8163e-06,3.3305e-05,0.99571,0.0042548,0.91978,0.99292,0.99663,0.99663,2.7488e-05,0.0033409,0,0.01,2.3939,19.8
0.39829,0.00091983,5.817e-06,3.3308e-05,0.99571,0.0042551,0.91983,0.99292,0.99663,0.99663,2.7491e-05,0.0033411,0,0.01,2.3939,19.81
0.40165,0.00092759,5.8781e-06,3.3444e-05,0.9957,0.0042703,0.92759,0.99291,0.99662,0.99662,2.7566e-05,0.0033486,0,0.01,2.3939,20
0.40171,0.00092773,5.8785e-06,3.3442e-05,0.9957,0.0042702,0.92773,0.99291,0.99662,0.99662,2.7563e-05,0.0033483,0,0.01,2.3939,20.01
0.40399,0.000933,5.9333e-06,3.3631e-05,0.99568,0.0042887,0.933,0.99288,0.99661,0.99661,2.7697e-05,0.0033617,0,0.01,2.3939,20.2
0.40401,0.00093305,5.9348e-06,3.3639e-05,0.99568,0.0042895,0.93305,0.99288,0.99661,0.99661,2.7704e-05,0.0033624,0,0.01,2.3939,20.21
0.4048,0.00093488,5.9372e-06,3.3583e-05,0.99568,0.0042855,0.93488,0.99285,0.99662,0.99662,2.7646e-05,0.0033565,0,0.01,2.3939,20.4
0.40474,0.00093474,5.9364e-06,3.3583e-05,0.99568,0.0042854,0.93474,0.99285,0.99662,0.99662,2.7646e-05,0.0033566,0,0.01,2.3939,20.41
0.40544,0.00093634,5.9404e-06,3.3547e-05,0.99568,0.0042831,0.93634,0.99278,0.99662,0.99662,2.7607e-05,0.0033527,0,0.01,2.3939,20.6
0.40552,0.00093652,5.9415e-06,3.3549e-05,0.99568,0.0042833,0.93652,0.99278,0.99662,0.99662,2.7607e-05,0.0033527,0,0.01,2.3939,20.61
0.4076,0.00094135,5.9957e-06,3.375e-05,0.99566,0.0043027,0.94135,0.99274,0.9966,0.9966,2.7754e-05,0.0033673,0,0.01,2.3939,20.8
0.40754,0.00094119,5.9954e-06,3.3753e-05,0.99566,0.0043029,0.94119,0.99274,0.9966,0.9966,2.7758e-05,0.0033677,0,0.01,2.3939,20.81
0.40371,0.00093235,5.9454e-06,3.3745e-05,0.99567,0.0042982,0.93235,0.99275,0.9966,0.9966,2.78e-05,0.0033718,0,0.01,2.3939,21
0.40347,0.00093181,5.9427e-06,3.3745e-05,0.99567,0.004298,0.93181,0.99275,0.9966,0.9966,2.7802e-05,0.0033721,0,0.01,2.3939,21.01
0.4031,0.00093094,5.9495e-06,3.383e-05,0.99566,0.0043049,0.93094,0.99278,0.99659,0.99659,2.788e-05,0.0033799,0,0.01,2.3939,21.2
0.4033,0.00093142,5.9532e-06,3.3839e-05,0.99566,0.0043059,0.93142,0.99278,0.99659,0.99659,2.7886e-05,0.0033805,0,0.01,2.3939,21.21
0.40896,0.00094448,6.0581e-06,3.4076e-05,0.99563,0.004332,0.94448,0.99271,0.99658,0.99658,2.8018e-05,0.0033935,0,0.01,2.3939,21.4
0.40912,0.00094486,6.0606e-06,3.408e-05,0.99563,0.0043324,0.94486,0.99271,0.99658,0.99658,2.8019e-05,0.0033936,0,0.01,2.3939,21.41
0.41262,0.00095294,6.1197e-06,3.4182e-05,0.99562,0.0043448,0.95294,0.99267,0.99657,0.99657,2.8063e-05,0.003398,0,0.01,2.3939,21.6
0.41236,0.00095234,6.1164e-06,3.4181e-05,0.99562,0.0043444,0.95234,0.99267,0.99657,0.99657,2.8064e-05,0.0033981,0,0.01,2.3939,21.61
0.40455,0.00093429,6.0116e-06,3.415e-05,0.99563,0.0043337,0.93429,0.99259,0.99657,0.99657,2.8138e-05,0.0034054,0,0.01,2.3939,21.8
0.40462,0.00093445,6.0139e-06,3.416e-05,0.99563,0.0043347,0.93445,0.99259,0.99657,0.99657,2.8146e-05,0.0034063,0,0.01,2.3939,21.81
0.40325,0.0009313,6.0085e-06,3.425e-05,0.99562,0.004341,0.9313,0.99254,0.99656,0.99656,2.8242e-05,0.0034157,0,0.01,2.3939,22
0.40318,0.00093114,6.0076e-06,3.4249e-05,0.99562,0.0043409,0.93114,0.99254,0.99656,0.99656,2.8242e-05,0.0034157,0,0.01,2.3939,22.01
0.40735,0.00094076,6.0634e-06,3.4264e-05,0.99562,0.0043464,0.94076,0.99254,0.99656,0.99656,2.8201e-05,0.0034117,0,0.01,2.3939,22.2
0.4074,0.00094088,6.065e-06,3.4271e-05,0.99562,0.004347,0.94088,0.99254,0.99656,0.99656,2.8206e-05,0.0034122,0,0.01,2.3939,22.21
0.40593,0.00093748,6.0583e-06,3.4361e-05,0.99561,0.0043532,0.93748,0.99253,0.99655,0.99655,2.8302e-05,0.0034217,0,0.01,2.3939,22.4
0.40583,0.00093725,6.0574e-06,3.4363e-05,0.99561,0.0043533,0.93725,0.99253,0.99655,0.99655,2.8306e-05,0.0034221,0,0.01,2.3939,22.41
0.40211,0.00092865,6.0297e-06,3.4515e-05,0.9956,0.0043624,0.92865,0.99254,0.99653,0.99653,2.8485e-05,0.0034398,0,0.01,2.3939,22.6
0.40213,0.0009287,6.0305e-06,3.4519e-05,0.9956,0.0043628,0.9287,0.99254,0.99653,0.99653,2.8488e-05,0.0034401,0,0.01,2.3939,22.61
0.40015,0.00092414,6.0155e-06,3.4599e-05,0.9956,0.0043677,0.92414,0.9925,0.99652,0.99652,2.8584e-05,0.0034496,0,0.01,2.3939,22.8
0.4002,0.00092426,6.0167e-06,3.4603e-05,0.9956,0.0043681,0.92426,0.9925,0.99652,0.99652,2.8586e-05,0.0034498,0,0.01,2.3939,22.81
0.40117,0.00092649,6.0342e-06,3.4639e-05,0.99559,0.0043721,0.92649,0.99242,0.99652,0.99652,2.8605e-05,0.0034517,0,0.01,2.3939,23
0.40128,0.00092675,6.037e-06,3.4649e-05,0.99559,0.0043731,0.92675,0.99242,0.99652,0.99652,2.8612e-05,0.0034524,0,0.01,2.3939,23.01
0.40631,0.00093837,6.1187e-06,3.4767e-05,0.99558,0.0043882,0.93837,0.99242,0.99652,0.99652,2.8648e-05,0.003456,0,0.01,2.3939,23.2
0.40614,0.00093796,6.1158e-06,3.4762e-05,0.99558,0.0043876,0.93796,0.99242,0.99652,0.99652,2.8646e-05,0.0034557,0,0.01,2.3939,23.21
0.40298,0.00093066,6.0748e-06,3.4765e-05,0.99558,0.0043846,0.93066,0.99237,0.99651,0.99651,2.869e-05,0.00346,0,0.01,2.3939,23.4
0.40296,0.00093062,6.0755e-06,3.4771e-05,0.99558,0.0043852,0.93062,0.99237,0.99651,0.99651,2.8696e-05,0.0034606,0,0.01,2.3939,23.41
0.4033,0.00093141,6.1004e-06,3.4922e-05,0.99557,0.0043984,0.93141,0.99232,0.9965,0.9965,2.8822e-05,0.0034731,0,0.01,2.3939,23.6
0.40337,0.00093157,6.102e-06,3.4927e-05,0.99557,0.0043989,0.93157,0.99232,0.9965,0.9965,2.8825e-05,0.0034734,0,0.01,2.3939,23.61
0.39808,0.00091935,6.0362e-06,3.4957e-05,0.99557,0.0043961,0.91935,0.99226,0.99649,0.99649,2.8921e-05,0.0034828,0,0.01,2.3939,23.8
0.3983,0.00091987,6.0397e-06,3.4962e-05,0.99557,0.0043968,0.91987,0.99227,0.99649,0.99649,2.8922e-05,0.003483,0,0.01,2.3939,23.81
0.39891,0.00092127,6.0658e-06,3.5097e-05,0.99556,0.0044089,0.92127,0.99226,0.99648,0.99648,2.9031e-05,0.0034937,0,0.01,2.3939,24
0.39877,0.00092095,6.064e-06,3.5097e-05,0.99556,0.0044087,0.92095,0.99226,0.99648,0.99648,2.9033e-05,0.0034939,0,0.01,2.3939,24.01
0.40242,0.00092937,6.1349e-06,3.5265e-05,0.99554,0.0044267,0.92937,0.99227,0.99647,0.99647,2.9131e-05,0.0035035,0,0.01,2.3939,24.2
0.40236,0.00092925,6.1346e-06,3.5268e-05,0.99554,0.0044269,0.92925,0.99227,0.99647,0.99647,2.9133e-05,0.0035037,0,0.01,2.3939,24.21
0.40394,0.00093288,6.1437e-06,3.5181e-05,0.99554,0.0044211,0.93288,0.99223,0.99648,0.99648,2.9038e-05,0.0034943,0,0.01,2.3939,24.4
0.4038,0.00093257,6.1425e-06,3.5185e-05,0.99554,0.0044212,0.93257,0.99222,0.99648,0.99648,2.9042e-05,0.0034948,0,0.01,2.3939,24.41
0.40186,0.00092809,6.123e-06,3.523e-05,0.99554,0.0044231,0.92809,0.99216,0.99647,0.99647,2.9107e-05,0.0035012,0,0.01,2.3939,24.6
0.40204,0.00092851,6.1268e-06,3.5242e-05,0.99554,0.0044243,0.92851,0.99216,0.99647,0.99647,2.9115e-05,0.0035019,0,0.01,2.3939,24.61
0.39891,0.00092126,6.1109e-06,3.5434e-05,0.99553,0.0044376,0.92126,0.99213,0.99645,0.99645,2.9323e-05,0.0035224,0,0.01,2.3939,24.8
0.39886,0.00092116,6.1106e-06,3.5436e-05,0.99553,0.0044377,0.92116,0.99213,0.99645,0.99645,2.9326e-05,0.0035227,0,0.01,2.3939,24.81
0.4054,0.00093625,6.224e-06,3.5632e-05,0.9955,0.0044607,0.93625,0.99212,0.99644,0.99644,2.9408e-05,0.0035307,0,0.01,2.3939,25
0.40514,0.00093565,6.2204e-06,3.5629e-05,0.9955,0.0044602,0.93565,0.99212,0.99644,0.99644,2.9408e-05,0.0035308,0,0.01,2.3939,25.01
0.39861,0.00092058,6.1091e-06,3.5448e-05,0.99553,0.0044384,0.92058,0.99209,0.99645,0.99645,2.9338e-05,0.0035239,0,0.01,2.394,25.2
0.39883,0.00092109,6.1126e-06,3.5453e-05,0.99553,0.0044391,0.92109,0.99209,0.99645,0.99645,2.9341e-05,0.0035241,0,0.01,2.394,25.21
0.40398,0.00093297,6.2062e-06,3.564e-05,0.9955,0.00446,0.93297,0.9921,0.99644,0.99644,2.9434e-05,0.0035333,0,0.01,2.3939,25.4
0.40373,0.00093239,6.2034e-06,3.5642e-05,0.9955,0.0044599,0.93239,0.9921,0.99644,0.99644,2.9438e-05,0.0035337,0,0.01,2.3939,25.41
0.39934,0.00092227,6.1383e-06,3.5593e-05,0.99551,0.0044515,0.92227,0.99203,0.99644,0.99644,2.9455e-05,0.0035354,0,0.01,2.394,25.6
0.3996,0.00092286,6.1427e-06,3.5602e-05,0.99551,0.0044525,0.92286,0.99203,0.99643,0.99643,2.946e-05,0.0035358,0,0.01,2.394,25.61
0.40429,0.00093369,6.2281e-06,3.5771e-05,0.99549,0.0044715,0.93369,0.99197,0.99643,0.99643,2.9543e-05,0.003544,0,0.01,2.394,25.8
0.40413,0.00093334,6.2267e-06,3.5775e-05,0.99549,0.0044716,0.93334,0.99197,0.99643,0.99643,2.9548e-05,0.0035445,0,0.01,2.394,25.81
0.39677,0.00091632,6.156e-06,3.5988e-05,0.99548,0.0044825,0.91632,0.99195,0.9964,0.9964,2.9832e-05,0.0035723,0,0.01,2.394,26
0.39684,0.00091649,6.1573e-06,3.5991e-05,0.99548,0.0044828,0.91649,0.99195,0.9964,0.9964,2.9834e-05,0.0035725,0,0.01,2.394,26.01
0.40074,0.00092549,6.2211e-06,3.6075e-05,0.99547,0.0044937,0.92549,0.99197,0.9964,0.9964,2.9854e-05,0.0035744,0,0.01,2.3939,26.2
0.40077,0.00092557,6.2221e-06,3.6079e-05,0.99547,0.0044941,0.92557,0.99197,0.9964,0.9964,2.9857e-05,0.0035747,0,0.01,2.3939,26.21
0.39675,0.00091628,6.1826e-06,3.6193e-05,0.99546,0.0044998,0.91628,0.99179,0.99638,0.99638,3.001e-05,0.0035897,0,0.01,2.394,26.4
0.39671,0.00091618,6.1822e-06,3.6193e-05,0.99546,0.0044998,0.91618,0.99179,0.99638,0.99638,3.0011e-05,0.0035898,0,0.01,2.394,26.41
0.40427,0.00093366,6.3022e-06,3.6324e-05,0.99545,0.0045182,0.93366,0.99178,0.99638,0.99638,3.0021e-05,0.0035908,0,0.01,2.394,26.6
0.40418,0.00093343,6.3017e-06,3.6328e-05,0.99545,0.0045185,0.93343,0.99178,0.99638,0.99638,3.0027e-05,0.0035914,0,0.01,2.394,26.61
0.39792,0.00091897,6.2146e-06,3.6313e-05,0.99545,0.0045111,0.91897,0.99178,0.99637,0.99637,3.0099e-05,0.0035984,0,0.01,2.394,26.8
0.39806,0.0009193,6.217e-06,3.6318e-05,0.99545,0.0045117,0.9193,0.99178,0.99637,0.99637,3.0101e-05,0.0035986,0,0.01,2.394,26.81
0.39902,0.00092152,6.2291e-06,3.6311e-05,0.99545,0.004512,0.92152,0.99173,0.99637,0.99637,3.0082e-05,0.0035968,0,0.01,2.394,27
0.39896,0.00092139,6.2295e-06,3.6319e-05,0.99545,0.0045126,0.92139,0.99173,0.99637,0.99637,3.0089e-05,0.0035975,0,0.01,2.394,27.01
0.40208,0.00092858,6.2805e-06,3.6384e-05,0.99544,0.0045212,0.92858,0.99169,0.99637,0.99637,3.0104e-05,0.0035989,0,0.01,2.394,27.2
0.40221,0.00092888,6.2826e-06,3.6387e-05,0.99544,0.0045216,0.92888,0.99169,0.99637,0.99637,3.0105e-05,0.003599,0,0.01,2.394,27.21
0.40204,0.00092851,6.2964e-06,3.6508e-05,0.99543,0.0045316,0.92851,0.99175,0.99636,0.99636,3.0211e-05,0.0036094,0,0.01,2.394,27.4
0.40185,0.00092806,6.2942e-06,3.6509e-05,0.99543,0.0045315,0.92806,0.99175,0.99636,0.99636,3.0215e-05,0.0036097,0,0.01,2.394,27.41
0.3941,0.00091017,6.1876e-06,3.6505e-05,0.99544,0.0045237,0.91017,0.99168,0.99635,0.99635,3.0317e-05,0.0036197,0,0.01,2.394,27.6
0.39398,0.00090988,6.1867e-06,3.6509e-05,0.99544,0.0045239,0.90988,0.99168,0.99635,0.99635,3.0322e-05,0.0036202,0,0.01,2.394,27.61
0.39587,0.00091425,6.2253e-06,3.6606e-05,0.99543,0.0045339,0.91425,0.99159,0.99634,0.99634,3.038e-05,0.0036259,0,0.01,2.394,27.8
0.3959,0.00091431,6.2266e-06,3.6613e-05,0.99543,0.0045346,0.91431,0.99159,0.99634,0.99634,3.0386e-05,0.0036265,0,0.01,2.394,27.81
0.40118,0.00092652,6.3379e-06,3.6906e-05,0.9954,0.0045643,0.92652,0.99155,0.99632,0.99632,3.0568e-05,0.0036441,0,0.01,2.394,28
0.40135,0.0009269,6.3407e-06,3.6912e-05,0.9954,0.004565,0.9269,0.99155,0.99632,0.99632,3.0571e-05,0.0036444,0,0.01,2.394,28.01
0.40319,0.00093115,6.3693e-06,3.6936e-05,0.99539,0.0045688,0.93115,0.99157,0.99633,0.99633,3.0567e-05,0.003644,0,0.01,2.394,28.2
0.40312,0.00093098,6.3685e-06,3.6937e-05,0.99539,0.0045688,0.93098,0.99157,0.99633,0.99633,3.0569e-05,0.0036442,0,0.01,2.394,28.21
0.40368,0.00093229,6.3919e-06,3.7054e-05,0.99538,0.0045792,0.93229,0.99146,0.99632,0.99632,3.0662e-05,0.0036533,0,0.01,2.394,28.4
0.40342,0.00093169,6.3883e-06,3.7051e-05,0.99538,0.0045787,0.93169,0.99146,0.99632,0.99632,3.0663e-05,0.0036534,0,0.01,2.394,28.41
0.39823,0.00091969,6.3223e-06,3.7096e-05,0.99539,0.0045775,0.91969,0.99156,0.99631,0.99631,3.0773e-05,0.0036641,0,0.01,2.394,28.6
0.39866,0.0009207,6.3289e-06,3.7104e-05,0.99538,0.0045786,0.9207,0.99156,0.99631,0.99631,3.0775e-05,0.0036642,0,0.01,2.394,28.61
0.39927,0.00092211,6.3247e-06,3.7008e-05,0.99539,0.0045711,0.92211,0.99146,0.99631,0.99631,3.0683e-05,0.0036553,0,0.01,2.394,28.8
0.39926,0.00092208,6.3249e-06,3.701e-05,0.99539,0.0045713,0.92208,0.99146,0.99631,0.99631,3.0685e-05,0.0036556,0,0.01,2.394,28.81
0.40096,0.000926,6.3715e-06,3.7185e-05,0.99537,0.0045877,0.926,0.99135,0.9963,0.9963,3.0813e-05,0.003668,0,0.01,2.394,29
0.40081,0.00092565,6.3708e-06,3.7195e-05,0.99537,0.0045883,0.92565,0.99135,0.9963,0.9963,3.0824e-05,0.003669,0,0.01,2.394,29.01
0.39624,0.00091511,6.3201e-06,3.7291e-05,0.99537,0.0045921,0.91511,0.99136,0.99629,0.99629,3.0971e-05,0.0036833,0,0.01,2.394,29.2
0.39628,0.00091519,6.3213e-06,3.7297e-05,0.99537,0.0045926,0.91519,0.99136,0.99629,0.99629,3.0975e-05,0.0036838,0,0.01,2.394,29.21
0.39502,0.00091229,6.3118e-06,3.7358e-05,0.99537,0.0045966,0.91229,0.99139,0.99628,0.99628,3.1046e-05,0.0036906,0,0.01,2.394,29.4
0.39494,0.00091211,6.3099e-06,3.7351e-05,0.99537,0.004596,0.91211,0.99139,0.99628,0.99628,3.1041e-05,0.0036902,0,0.01,2.394,29.41
