Number of active Voxels;Number of Leaves;Number of Nodes;TotalLeavesSurfaceArea;TotalActiveCellsSurfaceArea;BoundingBoxSurfaceArea;Average Num. of traversed leaves
1889;2613;2613;16778;7556;3332;5.03541
1711;2338;2338;15736;6844;3332;4.72269
1709;2447;2447;16640;6836;3332;4.994
1710;2452;2452;16650;6840;3332;4.997
1706;2442;2442;16598;6824;3332;4.98139
1704;2438;2438;16612;6816;3332;4.98559
1704;2443;2443;16602;6816;3332;4.98259
1705;2442;2442;16600;6820;3332;4.98199
1704;2442;2442;16608;6816;3332;4.98439
1704;2442;2442;16608;6816;3332;4.98439
1703;2437;2437;16582;6812;3332;4.97659
1809;2542;2542;16770;7236;3332;5.03301
1721;2349;2349;15896;6884;3332;4.77071
1713;2345;2345;15894;6852;3332;4.77011
1717;2462;2462;16826;6868;3332;5.04982
1713;2457;2457;16812;6852;3332;5.04562
1711;2453;2453;16790;6844;3332;5.03902
1712;2452;2452;16782;6848;3332;5.03661
1712;2456;2456;16792;6848;3332;5.03962
1711;2450;2450;16760;6844;3332;5.03001
1711;2450;2450;16760;6844;3332;5.03001
1710;2449;2449;16758;6840;3332;5.02941
1712;2449;2449;16746;6848;3332;5.02581
1881;2602;2602;16872;7524;3332;5.06363
1725;2364;2364;16090;6900;3332;4.82893
1719;2344;2344;16004;6876;3332;4.80312
1719;2464;2464;16938;6876;3332;5.08343
1717;2459;2459;16944;6868;3332;5.08523
1716;2456;2456;16932;6864;3332;5.08163
1714;2449;2449;16890;6856;3332;5.06903
1713;2449;2449;16890;6852;3332;5.06903
1716;2453;2453;16902;6864;3332;5.07263
1715;2456;2456;16930;6860;3332;5.08103
1714;2450;2450;16886;6856;3332;5.06783
1792;2530;2530;16908;7168;3332;5.07443
1799;2527;2527;16814;7196;3332;5.04622
1730;2384;2384;16190;6920;3332;4.85894
1721;2348;2348;16018;6884;3332;4.80732
1721;2329;2329;15870;6884;3332;4.76291
1717;2321;2321;15850;6868;3332;4.7569
1717;2426;2426;16106;6868;3332;4.83373
1717;2426;2426;16106;6868;3332;4.83373
1716;2425;2425;16100;6864;3332;4.83193
1716;2425;2425;16100;6864;3332;4.83193
1716;2424;2424;16098;6864;3332;4.83133
1719;2430;2430;16112;6876;3332;4.83553
1920;2632;2632;17002;7680;3332;5.10264
1737;2364;2364;15534;6948;3332;4.66206
1727;2358;2358;15550;6908;3332;4.66687
1722;2308;2308;15236;6888;3332;4.57263
1721;2307;2307;15240;6884;3332;4.57383
1719;2299;2299;15212;6876;3332;4.56543
1717;2297;2297;15210;6868;3332;4.56483
1714;2294;2294;15206;6856;3332;4.56363
1714;2294;2294;15206;6856;3332;4.56363
1717;2426;2426;16182;6868;3332;4.85654
1721;2432;2432;16192;6884;3332;4.85954
1855;2558;2558;16438;7420;3332;4.93337
1755;2392;2392;15748;7020;3332;4.72629
1734;2360;2360;15604;6936;3332;4.68307
1729;2358;2358;15610;6916;3332;4.68487
1726;2306;2306;15286;6904;3332;4.58764
1723;2304;2304;15290;6892;3332;4.58884
1721;2300;2300;15282;6884;3332;4.58643
1718;2296;2296;15276;6872;3332;4.58463
1718;2296;2296;15276;6872;3332;4.58463
1719;2428;2428;16252;6876;3332;4.87755
1721;2430;2430;16250;6884;3332;4.87695
1843;2544;2544;16500;7372;3332;4.95198
1768;2456;2456;16224;7072;3332;4.86915
1739;2365;2365;15680;6956;3332;4.70588
1736;2364;2364;15700;6944;3332;4.71188
1731;2342;2342;15564;6924;3332;4.67107
1728;2309;2309;15368;6912;3332;4.61224
1726;2309;2309;15376;6904;3332;4.61465
1725;2303;2303;15360;6900;3332;4.60984
1723;2301;2301;15360;6892;3332;4.60984
1722;2433;2433;16332;6888;3332;4.90156
1724;2436;2436;16332;6896;3332;4.90156
1726;2438;2438;16338;6904;3332;4.90336
1927;2617;2617;16692;7708;3332;5.0096
1754;2375;2375;15786;7016;3332;4.7377
1737;2365;2365;15758;6948;3332;4.72929
1732;2357;2357;15740;6928;3332;4.72389
1733;2341;2341;15618;6932;3332;4.68727
1732;2322;2322;15478;6928;3332;4.64526
1729;2314;2314;15456;6916;3332;4.63866
1728;2441;2441;16432;6912;3332;4.93157
1727;2441;2441;16430;6908;3332;4.93097
1725;2438;2438;16416;6900;3332;4.92677
1725;2438;2438;16416;6900;3332;4.92677
1759;2469;2469;16462;7036;3332;4.94058
1876;2581;2581;16688;7504;3332;5.0084
1743;2371;2371;15850;6972;3332;4.7569
1740;2365;2365;15832;6960;3332;4.7515
1734;2338;2338;15676;6936;3332;4.70468
1733;2338;2338;15680;6932;3332;4.70588
1733;2453;2453;16506;6932;3332;4.95378
1731;2447;2447;16516;6924;3332;4.95678
1728;2446;2446;16518;6912;3332;4.95738
1728;2445;2445;16506;6912;3332;4.95378
1729;2444;2444;16500;6916;3332;4.95198
1732;2450;2450;16520;6928;3332;4.95798
1911;2613;2613;16834;7644;3332;5.05222
1751;2376;2376;15946;7004;3332;4.78571
1736;2366;2366;15918;6944;3332;4.77731
1738;2364;2364;15906;6952;3332;4.77371
1733;2343;2343;15768;6932;3332;4.73229
1735;2474;2474;16736;6940;3332;5.02281
1731;2449;2449;16596;6924;3332;4.98079
1729;2448;2448;16604;6916;3332;4.98319
1729;2449;2449;16606;6916;3332;4.98379
1728;2443;2443;16582;6912;3332;4.97659
1726;2442;2442;16594;6904;3332;4.98019
1895;2599;2599;16882;7580;3332;5.06663
1751;2400;2400;16174;7004;3332;4.85414
1739;2376;2376;16046;6956;3332;4.81573
1740;2371;2371;16032;6960;3332;4.81152
1741;2374;2374;16030;6964;3332;4.81092
1739;2477;2477;16868;6956;3332;5.06242
1737;2466;2466;16730;6948;3332;5.02101
1732;2453;2453;16690;6928;3332;5.009
1730;2447;2447;16688;6920;3332;5.0084
1732;2454;2454;16704;6928;3332;5.01321
1730;2447;2447;16684;6920;3332;5.0072
1837;2553;2553;16878;7348;3332;5.06543
1791;2507;2507;16844;7164;3332;5.05522
1755;2390;2390;16142;7020;3332;4.84454
1744;2380;2380;16122;6976;3332;4.83854
1742;2379;2379;16124;6968;3332;4.83914
1740;2479;2479;16954;6960;3332;5.08824
1745;2489;2489;16966;6980;3332;5.09184
1739;2469;2469;16822;6956;3332;5.04862
1734;2460;2460;16792;6936;3332;5.03962
1734;2461;2461;16792;6936;3332;5.03962
1738;2462;2462;16780;6952;3332;5.03601
1806;2523;2523;16914;7224;3332;5.07623
1839;2554;2554;16966;7356;3332;5.09184
1761;2396;2396;16216;7044;3332;4.86675
1749;2387;2387;16216;6996;3332;4.86675
1750;2388;2388;16224;7000;3332;4.86915
1747;2385;2385;16216;6988;3332;4.86675
1748;2509;2509;17182;6992;3332;5.15666
1746;2475;2475;16920;6984;3332;5.07803
1746;2472;2472;16900;6984;3332;5.07203
1740;2468;2468;16878;6960;3332;5.06543
1737;2470;2470;16882;6948;3332;5.06663
1782;2506;2506;16990;7128;3332;5.09904
1873;2593;2593;17144;7492;3332;5.14526
1749;2393;2393;16310;6996;3332;4.89496
1744;2385;2385;16286;6976;3332;4.88776
1746;2386;2386;16290;6984;3332;4.88896
1746;2385;2385;16290;6984;3332;4.88896
1746;2383;2383;16296;6984;3332;4.89076
1742;2489;2489;17128;6968;3332;5.14046
1741;2472;2472;16982;6964;3332;5.09664
1739;2469;2469;16966;6956;3332;5.09184
1735;2463;2463;16950;6940;3332;5.08703
1752;2482;2482;16998;7008;3332;5.10144
1901;2620;2620;17170;7604;3332;5.15306
1755;2396;2396;16390;7020;3332;4.91897
1748;2387;2387;16378;6992;3332;4.91537
1744;2389;2389;16384;6976;3332;4.91717
1745;2384;2384;16360;6980;3332;4.90996
1743;2386;2386;16372;6972;3332;4.91357
1739;2361;2361;16236;6956;3332;4.87275
1742;2475;2475;17080;6968;3332;5.12605
1740;2468;2468;17044;6960;3332;5.11525
1738;2468;2468;17040;6952;3332;5.11405
1740;2469;2469;17038;6960;3332;5.11345
1874;2587;2587;17188;7496;3332;5.15846
1767;2450;2450;16798;7068;3332;5.04142
1754;2397;2397;16476;7016;3332;4.94478
1746;2391;2391;16472;6984;3332;4.94358
1749;2395;2395;16474;6996;3332;4.94418
1749;2396;2396;16488;6996;3332;4.94838
1752;2371;2371;16332;7008;3332;4.90156
1752;2382;2382;16382;7008;3332;4.91657
1752;2383;2383;16384;7008;3332;4.91717
1753;2491;2491;17190;7012;3332;5.15906
1752;2488;2488;17186;7008;3332;5.15786
1810;2552;2552;17278;7240;3332;5.18547
1872;2603;2603;17320;7488;3332;5.19808
1768;2414;2414;16588;7072;3332;4.97839
1768;2408;2408;16568;7072;3332;4.97239
1759;2403;2403;16566;7036;3332;4.97179
1761;2405;2405;16588;7044;3332;4.97839
1760;2404;2404;16582;7040;3332;4.97659
1761;2385;2385;16434;7044;3332;4.93217
1758;2383;2383;16426;7032;3332;4.92977
1760;2385;2385;16438;7040;3332;4.93337
1756;2361;2361;16286;7024;3332;4.88776
1763;2504;2504;17282;7052;3332;5.18667
1893;2619;2619;17384;7572;3332;5.21729
1800;2517;2517;17230;7200;3332;5.17107
1767;2413;2413;16672;7068;3332;5.0036
1765;2410;2410;16652;7060;3332;4.9976
1760;2408;2408;16682;7040;3332;5.0066
1763;2406;2406;16652;7052;3332;4.9976
1757;2402;2402;16646;7028;3332;4.9958
1763;2410;2410;16712;7052;3332;5.01561
1759;2389;2389;16554;7036;3332;4.96819
1759;2388;2388;16550;7036;3332;4.96699
1757;2385;2385;16544;7028;3332;4.96519
1762;2503;2503;17414;7048;3332;5.22629
1881;2616;2616;17466;7524;3332;5.2419
1830;2563;2563;17378;7320;3332;5.21549
1765;2417;2417;16778;7060;3332;5.03541
1772;2425;2425;16818;7088;3332;5.04742
1767;2422;2422;16790;7068;3332;5.03902
1762;2413;2413;16766;7048;3332;5.03181
1765;2414;2414;16782;7060;3332;5.03661
1760;2409;2409;16792;7040;3332;5.03962
1761;2390;2390;16634;7044;3332;4.9922
1761;2389;2389;16618;7044;3332;4.98739
1759;2383;2383;16600;7036;3332;4.98199
1769;2505;2505;17398;7076;3332;5.22149
1907;2636;2636;17552;7628;3332;5.26771
1791;2474;2474;17130;7164;3332;5.14106
1768;2419;2419;16744;7072;3332;5.02521
1774;2427;2427;16828;7096;3332;5.05042
1764;2411;2411;16704;7056;3332;5.01321
1764;2413;2413;16772;7056;3332;5.03361
1766;2415;2415;16738;7064;3332;5.02341
1763;2414;2414;16736;7052;3332;5.02281
1764;2394;2394;16664;7056;3332;5.0012
1763;2388;2388;16570;7052;3332;4.97299
1761;2386;2386;16562;7044;3332;4.97059
1834;2589;2589;17706;7336;3332;5.31393
1885;2617;2617;17578;7540;3332;5.27551
1779;2435;2435;16650;7116;3332;4.997
1765;2406;2406;16144;7060;3332;4.84514
1775;2420;2420;16442;7100;3332;4.93457
1765;2405;2405;16138;7060;3332;4.84334
1766;2406;2406;16202;7064;3332;4.86255
1766;2407;2407;16214;7064;3332;4.86615
1765;2407;2407;16228;7060;3332;4.87035
1766;2403;2403;16226;7064;3332;4.86975
1768;2509;2509;16830;7072;3332;5.05102
1776;2512;2512;16832;7104;3332;5.05162
1903;2638;2638;17302;7612;3332;5.19268
1812;2544;2544;16914;7248;3332;5.07623
1775;2419;2419;16128;7100;3332;4.84034
1771;2411;2411;16146;7084;3332;4.84574
1779;2420;2420;16178;7116;3332;4.85534
1767;2404;2404;16078;7068;3332;4.82533
1767;2404;2404;16078;7068;3332;4.82533
1768;2404;2404;16074;7072;3332;4.82413
1767;2402;2402;16074;7068;3332;4.82413
1776;2545;2545;17122;7104;3332;5.13866
1775;2527;2527;17008;7100;3332;5.10444
1840;2580;2580;17056;7360;3332;5.11885
1891;2619;2619;16990;7564;3332;5.09904
1793;2493;2493;16628;7172;3332;4.9904
1779;2425;2425;16208;7116;3332;4.86435
1781;2427;2427;16228;7124;3332;4.87035
1780;2424;2424;16214;7120;3332;4.86615
1773;2419;2419;16202;7092;3332;4.86255
1775;2417;2417;16192;7100;3332;4.85954
1779;2422;2422;16208;7116;3332;4.86435
1776;2419;2419;16224;7104;3332;4.86915
1781;2541;2541;17146;7124;3332;5.14586
1784;2532;2532;17030;7136;3332;5.11104
1920;2634;2634;17048;7680;3332;5.11645
1833;2579;2579;17138;7332;3332;5.14346
1784;2435;2435;16302;7136;3332;4.89256
1783;2435;2435;16288;7132;3332;4.88836
1781;2430;2430;16296;7124;3332;4.89076
1780;2424;2424;16260;7120;3332;4.87995
1772;2418;2418;16280;7088;3332;4.88595
1775;2420;2420;16270;7100;3332;4.88295
1775;2422;2422;16286;7100;3332;4.88776
1772;2539;2539;17194;7088;3332;5.16026
1776;2545;2545;17202;7104;3332;5.16267
1812;2549;2549;17058;7248;3332;5.11945
1904;2630;2630;17126;7616;3332;5.13986
1816;2556;2556;17126;7264;3332;5.13986
1778;2425;2425;16336;7112;3332;4.90276
1769;2414;2414;16294;7076;3332;4.89016
1778;2424;2424;16322;7112;3332;4.89856
1773;2418;2418;16300;7092;3332;4.89196
1770;2413;2413;16292;7080;3332;4.88956
1770;2415;2415;16306;7080;3332;4.89376
1774;2535;2535;17202;7096;3332;5.16267
1771;2535;2535;17214;7084;3332;5.16627
1778;2543;2543;17224;7112;3332;5.16927
1909;2645;2645;17224;7636;3332;5.16927
1828;2568;2568;17166;7312;3332;5.15186
1784;2438;2438;16420;7136;3332;4.92797
1775;2413;2413;16302;7100;3332;4.89256
1776;2421;2421;16352;7104;3332;4.90756
1780;2424;2424;16338;7120;3332;4.90336
1779;2420;2420;16332;7116;3332;4.90156
1776;2415;2415;16318;7104;3332;4.89736
1776;2534;2534;17228;7104;3332;5.17047
1777;2539;2539;17256;7108;3332;5.17887
1779;2545;2545;17302;7116;3332;5.19268
1880;2620;2620;17242;7520;3332;5.17467
1860;2611;2611;17320;7440;3332;5.19808
1813;2552;2552;17162;7252;3332;5.15066
1785;2434;2434;16422;7140;3332;4.92857
1786;2431;2431;16416;7144;3332;4.92677
1788;2433;2433;16416;7152;3332;4.92677
1789;2435;2435;16438;7156;3332;4.93337
1787;2435;2435;16440;7148;3332;4.93397
1789;2555;2555;17342;7156;3332;5.20468
1788;2554;2554;17348;7152;3332;5.20648
1793;2564;2564;17372;7172;3332;5.21369
1839;2578;2578;17242;7356;3332;5.17467
1904;2637;2637;17332;7616;3332;5.20168
1838;2582;2582;17288;7352;3332;5.18848
1804;2450;2450;16520;7216;3332;4.95798
1802;2447;2447;16508;7208;3332;4.95438
1796;2442;2442;16470;7184;3332;4.94298
1799;2444;2444;16488;7196;3332;4.94838
1794;2436;2436;16432;7176;3332;4.93157
1797;2438;2438;16484;7188;3332;4.94718
1795;2555;2555;17392;7180;3332;5.21969
1798;2560;2560;17398;7192;3332;5.22149
1823;2560;2560;17288;7292;3332;5.18848
1930;2661;2661;17450;7720;3332;5.23709
1835;2578;2578;17308;7340;3332;5.19448
1806;2458;2458;16610;7224;3332;4.98499
1809;2456;2456;16572;7236;3332;4.97359
1794;2440;2440;16546;7176;3332;4.96579
1798;2445;2445;16544;7192;3332;4.96519
1792;2440;2440;16502;7168;3332;4.95258
1801;2445;2445;16542;7204;3332;4.96459
1798;2559;2559;17438;7192;3332;5.23349
1794;2555;2555;17438;7176;3332;5.23349
1810;2580;2580;17518;7240;3332;5.2575
1922;2660;2660;17498;7688;3332;5.2515
1849;2597;2597;17444;7396;3332;5.23529
1818;2523;2523;17058;7272;3332;5.11945
1805;2456;2456;16648;7220;3332;4.9964
1804;2460;2460;16680;7216;3332;5.006
1796;2442;2442;16600;7184;3332;4.98199
1798;2446;2446;16604;7192;3332;4.98319
1798;2451;2451;16648;7192;3332;4.9964
1803;2455;2455;16654;7212;3332;4.9982
1798;2449;2449;16642;7192;3332;4.9946
1804;2578;2578;17572;7216;3332;5.27371
1882;2636;2636;17476;7528;3332;5.2449
1907;2658;2658;17536;7628;3332;5.26291
1834;2580;2580;17402;7336;3332;5.22269
1814;2489;2489;16856;7256;3332;5.05882
1808;2477;2477;16840;7232;3332;5.05402
1804;2471;2471;16808;7216;3332;5.04442
1805;2459;2459;16716;7220;3332;5.01681
1805;2461;2461;16722;7220;3332;5.01861
1804;2463;2463;16692;7216;3332;5.0096
1804;2462;2462;16682;7216;3332;5.0066
1813;2590;2590;17600;7252;3332;5.28211
1839;2605;2605;17612;7356;3332;5.28571
1936;2680;2680;17614;7744;3332;5.28631
1846;2608;2608;17598;7384;3332;5.28151
1833;2591;2591;17506;7332;3332;5.2539
1812;2484;2484;16868;7248;3332;5.06242
1810;2484;2484;16894;7240;3332;5.07023
1803;2471;2471;16844;7212;3332;5.05522
1807;2459;2459;16750;7228;3332;5.02701
1801;2456;2456;16710;7204;3332;5.01501
1806;2468;2468;16748;7224;3332;5.02641
1806;2463;2463;16730;7224;3332;5.02101
1816;2596;2596;17706;7264;3332;5.31393
1928;2668;2668;17636;7712;3332;5.29292
1852;2599;2599;17562;7408;3332;5.27071
1824;2571;2571;17518;7296;3332;5.2575
1815;2491;2491;16934;7260;3332;5.08223
1813;2479;2479;16888;7252;3332;5.06843
1812;2475;2475;16886;7248;3332;5.06783
1802;2454;2454;16780;7208;3332;5.03601
1806;2459;2459;16806;7224;3332;5.04382
1801;2455;2455;16798;7204;3332;5.04142
1805;2458;2458;16792;7220;3332;5.03962
1803;2576;2576;17720;7212;3332;5.31813
1833;2595;2595;17668;7332;3332;5.30252
1926;2666;2666;17680;7704;3332;5.30612
1839;2600;2600;17672;7356;3332;5.30372
1828;2565;2565;17514;7312;3332;5.2563
1812;2479;2479;16960;7248;3332;5.09004
1809;2474;2474;16928;7236;3332;5.08043
1807;2468;2468;16898;7228;3332;5.07143
1802;2455;2455;16810;7208;3332;5.04502
1811;2463;2463;16848;7244;3332;5.05642
1803;2459;2459;16816;7212;3332;5.04682
1808;2461;2461;16838;7232;3332;5.05342
1818;2586;2586;17774;7272;3332;5.33433
1907;2651;2651;17670;7628;3332;5.30312
1883;2631;2631;17628;7532;3332;5.29052
1832;2594;2594;17706;7328;3332;5.31393
1820;2535;2535;17394;7280;3332;5.22029
1813;2483;2483;17076;7252;3332;5.12485
1813;2475;2475;16978;7252;3332;5.09544
1806;2472;2472;16958;7224;3332;5.08944
1801;2455;2455;16854;7204;3332;5.05822
1809;2462;2462;16884;7236;3332;5.06723
1806;2459;2459;16870;7224;3332;5.06303
1813;2586;2586;17808;7252;3332;5.34454
1829;2606;2606;17852;7316;3332;5.35774
1923;2669;2669;17756;7692;3332;5.32893
1852;2599;2599;17658;7408;3332;5.29952
1831;2574;2574;17620;7324;3332;5.28812
1825;2510;2510;17226;7300;3332;5.16987
1821;2501;2501;17178;7284;3332;5.15546
1822;2491;2491;17082;7288;3332;5.12665
1815;2480;2480;17032;7260;3332;5.11164
1814;2472;2472;16946;7256;3332;5.08583
1821;2479;2479;16960;7284;3332;5.09004
1814;2467;2467;16936;7256;3332;5.08283
1836;2608;2608;17862;7344;3332;5.36074
1887;2655;2655;17860;7548;3332;5.36014
1933;2679;2679;17816;7732;3332;5.34694
1859;2609;2609;17762;7436;3332;5.33073
1843;2602;2602;17816;7372;3332;5.34694
1835;2523;2523;17276;7340;3332;5.18487
1835;2512;2512;17206;7340;3332;5.16387
1828;2493;2493;17104;7312;3332;5.13325
1825;2485;2485;17086;7300;3332;5.12785
1823;2485;2485;17068;7292;3332;5.12245
1827;2483;2483;16972;7308;3332;5.09364
1822;2476;2476;16974;7288;3332;5.09424
1850;2629;2629;17986;7400;3332;5.39796
1929;2671;2671;17850;7716;3332;5.35714
1895;2642;2642;17762;7580;3332;5.33073
1855;2622;2622;17934;7420;3332;5.38235
1848;2588;2588;17696;7392;3332;5.31092
1835;2517;2517;17282;7340;3332;5.18667
1838;2512;2512;17280;7352;3332;5.18607
1836;2506;2506;17240;7344;3332;5.17407
1824;2480;2480;17066;7296;3332;5.12185
1824;2484;2484;17046;7296;3332;5.11585
1831;2493;2493;17078;7324;3332;5.12545
1835;2609;2609;17974;7340;3332;5.39436
1873;2636;2636;17914;7492;3332;5.37635
1932;2664;2664;17870;7728;3332;5.36315
1852;2618;2618;17936;7408;3332;5.38295
1843;2626;2626;18080;7372;3332;5.42617
1833;2529;2529;17424;7332;3332;5.22929
1831;2510;2510;17346;7324;3332;5.20588
1832;2499;2499;17254;7328;3332;5.17827
1829;2496;2496;17238;7316;3332;5.17347
1820;2480;2480;17138;7280;3332;5.14346
1817;2475;2475;17136;7268;3332;5.14286
1820;2479;2479;17126;7280;3332;5.13986
1846;2624;2624;18060;7384;3332;5.42017
1926;2681;2681;18026;7704;3332;5.40996
1882;2645;2645;17946;7528;3332;5.38595
1838;2616;2616;18062;7352;3332;5.42077
1845;2541;2541;17486;7380;3332;5.2479
1835;2530;2530;17442;7340;3332;5.23469
1836;2512;2512;17338;7344;3332;5.20348
1833;2506;2506;17312;7332;3332;5.19568
1832;2501;2501;17262;7328;3332;5.18067
1828;2486;2486;17174;7312;3332;5.15426
1825;2482;2482;17170;7300;3332;5.15306
1841;2618;2618;18082;7364;3332;5.42677
1886;2647;2647;17994;7544;3332;5.40036
1927;2685;2685;18086;7708;3332;5.42797
1855;2628;2628;18076;7420;3332;5.42497
1846;2626;2626;18134;7384;3332;5.44238
1843;2541;2541;17498;7372;3332;5.2515
1840;2523;2523;17400;7360;3332;5.22209
1837;2511;2511;17352;7348;3332;5.20768
1842;2517;2517;17354;7368;3332;5.20828
1834;2502;2502;17294;7336;3332;5.19028
1832;2492;2492;17212;7328;3332;5.16567
1836;2608;2608;18086;7344;3332;5.42797
1878;2658;2658;18202;7512;3332;5.46279
1931;2685;2685;18134;7724;3332;5.44238
1874;2641;2641;18070;7496;3332;5.42317
1848;2626;2626;18168;7392;3332;5.45258
1853;2591;2591;17860;7412;3332;5.36014
1846;2545;2545;17554;7384;3332;5.26831
1849;2549;2549;17538;7396;3332;5.26351
1841;2537;2537;17526;7364;3332;5.2599
1846;2535;2535;17482;7384;3332;5.2467
1841;2531;2531;17464;7364;3332;5.2413
1841;2637;2637;18266;7364;3332;5.48199
1869;2657;2657;18260;7476;3332;5.48019
1943;2717;2717;18408;7772;3332;5.52461
1900;2673;2673;18168;7600;3332;5.45258
1861;2664;2664;18306;7444;3332;5.494
1854;2611;2611;18042;7416;3332;5.41477
1852;2556;2556;17620;7408;3332;5.28812
1860;2554;2554;17574;7440;3332;5.27431
1859;2558;2558;17646;7436;3332;5.29592
1862;2553;2553;17558;7448;3332;5.26951
1861;2544;2544;17526;7444;3332;5.2599
1859;2546;2546;17538;7436;3332;5.26351
1862;2642;2642;18222;7448;3332;5.46879
1920;2700;2700;18342;7680;3332;5.5048
1943;2727;2727;18472;7772;3332;5.54382
1885;2676;2676;18288;7540;3332;5.4886
1865;2662;2662;18308;7460;3332;5.4946
1864;2606;2606;18006;7456;3332;5.40396
1862;2563;2563;17666;7448;3332;5.30192
1865;2563;2563;17646;7460;3332;5.29592
1856;2547;2547;17656;7424;3332;5.29892
1861;2549;2549;17586;7444;3332;5.27791
1856;2543;2543;17588;7424;3332;5.27851
1853;2533;2533;17536;7412;3332;5.26291
1888;2670;2670;18296;7552;3332;5.491
1949;2724;2724;18462;7796;3332;5.54082
1904;2692;2692;18392;7616;3332;5.51981
1869;2663;2663;18406;7476;3332;5.52401
1867;2614;2614;18094;7468;3332;5.43037
1863;2571;2571;17778;7452;3332;5.33553
1863;2558;2558;17656;7452;3332;5.29892
1860;2557;2557;17670;7440;3332;5.30312
1858;2552;2552;17656;7432;3332;5.29892
1860;2551;2551;17642;7440;3332;5.29472
1859;2542;2542;17594;7436;3332;5.28031
1860;2651;2651;18424;7440;3332;5.52941
1888;2669;2669;18364;7552;3332;5.5114
1958;2723;2723;18526;7832;3332;5.56002
1925;2703;2703;18482;7700;3332;5.54682
1882;2662;2662;18292;7528;3332;5.4898
1876;2616;2616;18010;7504;3332;5.40516
1876;2620;2620;18066;7504;3332;5.42197
1873;2570;2570;17726;7492;3332;5.31993
1873;2572;2572;17724;7492;3332;5.31933
1868;2569;2569;17698;7472;3332;5.31152
1870;2564;2564;17680;7480;3332;5.30612
1866;2557;2557;17570;7464;3332;5.27311
1888;2684;2684;18470;7552;3332;5.54322
1937;2716;2716;18546;7748;3332;5.56603
1942;2721;2721;18584;7768;3332;5.57743
1902;2695;2695;18488;7608;3332;5.54862
1875;2683;2683;18510;7500;3332;5.55522
1881;2640;2640;18154;7524;3332;5.44838
1886;2639;2639;18136;7544;3332;5.44298
1883;2581;2581;17738;7532;3332;5.32353
1881;2580;2580;17790;7524;3332;5.33914
1872;2566;2566;17672;7488;3332;5.30372
1884;2575;2575;17618;7536;3332;5.28752
1880;2673;2673;18416;7520;3332;5.52701
1905;2702;2702;18562;7620;3332;5.57083
1964;2731;2731;18652;7856;3332;5.59784
1935;2718;2718;18576;7740;3332;5.57503
1902;2699;2699;18562;7608;3332;5.57083
1890;2672;2672;18344;7560;3332;5.5054
1893;2650;2650;18214;7572;3332;5.46639
1888;2607;2607;17924;7552;3332;5.37935
1882;2597;2597;17830;7528;3332;5.35114
1882;2584;2584;17786;7528;3332;5.33794
1880;2578;2578;17762;7520;3332;5.33073
1878;2675;2675;18540;7512;3332;5.56423
1889;2686;2686;18598;7556;3332;5.58163
1940;2726;2726;18658;7760;3332;5.59964
1943;2717;2717;18636;7772;3332;5.59304
1900;2688;2688;18556;7600;3332;5.56903
1886;2687;2687;18546;7544;3332;5.56603
1882;2644;2644;18226;7528;3332;5.46999
1883;2597;2597;17976;7532;3332;5.39496
1885;2595;2595;17898;7540;3332;5.37155
1882;2591;2591;17882;7528;3332;5.36675
1876;2587;2587;17896;7504;3332;5.37095
1876;2580;2580;17876;7504;3332;5.36495
